 


  
  

NCAA Men's Basketball
Division IWon-Lost Percentage
Through Games 03/11/2020


"Rank","Name","W","L","Pct"
"","N.C. A&T","32","17-15","471"
"","Ohio","32","17-15","471"
"","FIU","32","19-13","471"
"48","St. John's (NY)","32","17-15","470"
"49","TCU","32","16-16","469"
"","Air Force","32","12-20","469"
"51","Virginia Tech","32","16-16","468"
"52","Georgia St.","32","19-13","467"
"","Minnesota","31","15-16","467"
"","SMU","30","19-11","467"
"55","Yale","30","23-7","466"
"56","Prairie View","32","19-13","465"
"","SFA","31","28-3","465"
"58","Toledo","32","17-15","464"
"59","Campbell","31","15-16","462"
"","UMass Lowell","32","13-19","462"
"","Nevada","31","19-12","462"
"","Little Rock","31","21-10","462"
"63","Abilene Christian","31","20-11","461"
"","Mercer","32","17-15","461"
"","Murray St.","32","23-9","461"
"66","Xavier","32","19-13","460"
"67","Bradley","34","23-11","457"
"","Loyola Chicago","32","21-11","457"
"69","Vermont","33","26-7","456"
"","Rice","32","15-17","456"
"","South Dakota St.","32","22-10","456"
"","Chattanooga","33","20-13","456"
"73","Oregon St.","31","18-13","455"
"","Texas St.","32","21-11","455"
"75","Michigan","31","19-12","454"
"","Marshall","32","17-15","454"
"77","Elon","34","13-21","453"
"","Western Caro.","31","19-12","453"
"79","Canisius","32","12-20","452"
"80","UTRGV","30","14-16","451"
"","Central Ark.","31","10-21","451"
"82","Saint Louis","31","23-8","450"
"","Eastern Ill.","32","17-15","450"
"84","Villanova","31","24-7","449"
"","CSUN","32","15-17","449"
"","Tennessee St.","33","18-15","449"
"87","Oakland","33","14-19","448"
"","Tennessee","31","17-14","448"
"89","New Mexico St.","31","25-6","447"
"","Syracuse","32","18-14","447"
"91","Liberty","34","30-4","446"
"","New Orleans","30","9-21","446"
"","Oregon","31","24-7","446"
"","Coastal Caro.","33","16-17","446"
"95","Wright St.","32","25-7","445"
"","Kent St.","32","20-12","445"
"","Providence","31","19-12","445"
"","South Carolina","31","18-13","445"
"99","South Dakota","32","20-12","444"
"","Southern Miss.","31","9-22","444"
"101","Iowa St.","32","12-20","443"
"","Penn St.","31","21-10","443"
"","Howard","33","4-29","443"
"104","Nebraska","32","7-25","442"
"","Arkansas St.","32","16-16","442"
"106","Alabama","31","16-15","441"
"","Northeastern","33","17-16","441"
"","Bryant","32","15-17","441"
"109","Jacksonville St.","32","13-19","440"
"110","Gardner-Webb","32","16-16","438"
"","Memphis","31","21-10","438"
"112","Cincinnati","30","20-10","437"
"","Wichita St.","31","23-8","437"
"","Seton Hall","30","21-9","437"
"115","William & Mary","32","21-11","435"
"","Sacred Heart","33","20-13","435"
"","Northern Ky.","32","23-9","435"
"118","DePaul","32","16-16","434"
"","NC State","32","20-12","434"
"","Utah","31","16-15","434"
"","Austin Peay","33","21-12","434"
"122","Louisville","31","24-7","433"
"","Boston U.","34","21-13","433"
"","The Citadel","30","6-24","433"
"125","Delaware","33","22-11","432"
"","Kansas","31","28-3","432"
"","Portland St.","32","18-14","432"
"128","Tennessee Tech","31","9-22","431"
"","IUPUI","32","7-25","431"
"","Georgia","32","16-16","431"
"131","UC Santa Barbara","31","21-10","430"
"","Southern California","31","22-9","430"
"","Morehead St.","32","13-19","430"
"134","Temple","31","14-17","429"
"135","Hartford","33","18-15","428"
"","N.C. Central","31","18-13","428"
"","Maine","31","9-22","428"
"","Duquesne","30","21-9","428"
"","SIUE","31","8-23","428"
"140","St. Bonaventure","31","19-12","427"
"","Radford","32","21-11","427"
"","Lamar University","32","17-15","427"
"143","Troy","31","9-22","426"
"144","Georgia Tech","31","17-14","425"
"145","Northwestern","31","8-23","424"
"","East Carolina","31","11-20","424"
"","North Dakota","33","15-18","424"
"","Charleston So.","32","14-18","424"
"149","Lipscomb","32","16-16","423"
"","Purdue","31","16-15","423"
"","Davidson","30","16-14","423"
"152","Colorado","32","21-11","422"
"153","Portland","32","9-23","421"
"154","Hofstra","34","26-8","419"
"155","Purdue Fort Wayne","33","14-19","417"
"","Ball St.","31","18-13","417"
"157","Boise St.","32","20-12","416"
"","Northern Colo.","31","22-9","416"
"159","USC Upstate","33","13-20","415"
"","Mississippi St.","31","20-11","415"
"","Kentucky","31","25-6","415"
"162","Stanford","32","20-12","414"
"","Indiana","32","20-12","414"
"164","Youngstown St.","33","18-15","413"
"","Baylor","30","26-4","413"
"","Ole Miss","32","15-17","413"
"","Grambling","32","17-15","413"
"168","Ohio St.","31","21-10","412"
"","Utah Valley","30","11-19","412"
"","Massachusetts","31","14-17","412"
"171","Illinois","31","21-10","411"
"172","San Francisco","34","22-12","410"
"","Southern U.","31","17-15","410"
"","Bucknell","34","14-20","410"
"175","Albany (NY)","32","14-18","409"
"","Florida St.","31","26-5","409"
"","Quinnipiac","30","15-15","409"
"","UC Davis","32","14-18","409"
"","VCU","31","18-13","409"
"","Maryland","31","24-7","409"
"181","Nicholls St.","31","21-10","408"
"","UNC Greensboro","32","23-9","408"
"","Oral Roberts","31","17-14","408"
"","FGCU","32","10-22","408"
"185","UMBC","33","16-17","407"
"","Ga. Southern","33","20-13","407"
"187","Marquette","30","18-12","406"
"","Middle Tenn.","31","8-23","406"
"","Norfolk St.","31","16-15","406"
"190","Akron","31","24-7","405"
"","A&M-Corpus Christi","32","14-18","405"
"192","Hawaii","30","17-13","404"
"","UNLV","32","17-15","404"
"","Lehigh","32","11-21","404"
"","Pittsburgh","33","16-17","404"
"","Alcorn","30","15-15","404"
"","UTEP","32","17-15","404"
"","San Jose St.","31","7-24","404"
"","UCF","30","16-14","404"
"","Saint Mary's (CA)","34","26-8","404"
"201","Boston College","32","13-19","403"
"","Penn","27","16-11","403"
"203","UCLA","31","19-12","401"
"","Siena","30","20-10","401"
"","Clemson","31","16-15","401"
"","Northern Ariz.","30","16-14","401"
"","Louisiana Tech","30","22-8","401"
"208","Houston","31","23-8","400"
"","UConn","31","19-12","400"
"210","Monmouth","31","18-13","399"
"","Washington","32","15-17","399"
"212","LSU","31","21-10","398"
"","UTSA","32","13-19","398"
"214","Eastern Ky.","33","16-17","397"
"","New Hampshire","30","15-15","397"
"","Kansas St.","32","11-21","397"
"","Auburn","31","25-6","397"
"","Saint Joseph's","32","6-26","397"
"219","UMKC","30","16-14","396"
"220","Butler","31","22-9","395"
"","Wake Forest","31","13-18","395"
"222","Rutgers","31","20-11","394"
"","UC Riverside","32","17-15","394"
"224","Omaha","32","16-16","393"
"","North Dakota St.","33","25-8","393"
"","Samford","33","10-23","393"
"227","Manhattan","31","13-18","392"
"","Presbyterian","32","10-22","392"
"","Evansville","32","9-23","392"
"230","Tulsa","31","21-10","391"
"","Fla. Atlantic","32","17-15","391"
"","High Point","32","9-23","391"
"","La Salle","30","15-15","391"
"","Rider","30","18-12","391"
"","Missouri St.","33","16-17","391"
"236","North Texas","31","20-11","390"
"237","San Diego","32","9-23","388"
"238","Montana","31","18-13","387"
"","Milwaukee","31","12-19","387"
"240","Northwestern St.","30","15-15","386"
"241","UNCW","32","10-22","385"
"","Southeastern La.","31","8-23","385"
"243","American","30","16-14","384"
"","Idaho","32","8-24","384"
"245","Pacific","33","23-10","383"
"","Southern Utah","32","17-15","383"
"","West Virginia","31","21-10","383"
"","Miami (OH)","32","13-19","383"
"249","Iona","29","12-17","382"
"","Incarnate Word","31","9-22","382"
"251","Arkansas","32","20-12","381"
"","Appalachian St.","33","18-15","381"
"","Niagara","32","12-20","381"
"254","Bowling Green","31","21-10","380"
"","George Washington","32","12-20","380"
"","Cornell","27","7-20","380"
"257","Oklahoma St.","32","18-14","379"
"","Sacramento St.","30","16-14","379"
"","Cleveland St.","32","11-21","379"
"","UNI","31","25-6","379"
"261","Louisiana","33","14-19","378"
"","Rhode Island","30","21-9","378"
"263","Indiana St.","30","18-12","377"
"264","Wyoming","33","9-24","374"
"","Saint Francis (PA)","32","22-10","374"
"","Wagner","29","8-21","374"
"267","Illinois St.","31","10-21","373"
"","Wisconsin","31","21-10","373"
"269","LMU (CA)","32","11-21","372"
"","St. Francis Brooklyn","31","13-18","372"
"","Fresno St.","30","11-19","372"
"272","Central Mich.","32","14-18","371"
"","Holy Cross","32","3-29","371"
"274","Houston Baptist","29","4-25","370"
"","Washington St.","32","16-16","370"
"276","Southern Ill.","32","16-16","369"
"277","James Madison","30","9-21","368"
"","Stony Brook","33","20-13","368"
"","Florida","31","19-12","368"
"280","Vanderbilt","32","11-21","365"
"","Morgan St.","31","15-16","365"
"","Oklahoma","31","19-12","365"
"283","Towson","32","19-13","364"
"","Dartmouth","29","12-17","364"
"285","Princeton","27","14-13","363"
"","CSU Bakersfield","31","12-19","363"
"287","Bethune-Cookman","30","16-14","362"
"","Jackson St.","32","15-17","362"
"289","Texas Southern","32","16-16","360"
"290","Texas","31","19-12","359"
"291","Cal St. Fullerton","31","11-20","358"
"292","Mt. St. Mary's","32","11-21","357"
"","Jacksonville","32","14-18","357"
"294","Fairleigh Dickinson","30","11-19","356"
"","Western Mich.","32","13-19","356"
"296","Grand Canyon","30","13-17","355"
"297","Long Beach St.","32","11-21","354"
"","UMES","32","5-27","354"
"299","Southeast Mo. St.","31","7-24","353"
"","UT Martin","29","9-20","353"
"301","Missouri","31","15-16","352"
"302","Fordham","31","9-22","351"
"","Montana St.","31","16-15","351"
"","Charlotte","29","16-13","351"
"305","Idaho St.","30","8-22","350"
"306","George Mason","32","17-15","349"
"","Longwood","32","14-18","349"
"308","Weber St.","32","12-20","348"
"309","Denver","31","7-24","347"
"310","South Alabama","31","20-11","346"
"311","Arizona St.","31","20-11","345"
"312","Harvard","29","21-8","343"
"","Virginia","30","23-7","343"
"314","UAB","32","19-13","341"
"315","Old Dominion","32","13-19","339"
"","Binghamton","29","10-19","339"
"317","Tulane","30","12-18","337"
"","Col. of Charleston","31","17-14","337"
"319","UNC Asheville","31","15-16","336"
"","La.-Monroe","29","9-20","336"
"321","Delaware St.","32","6-26","334"
"","Western Ky.","30","20-10","334"
"323","Navy","30","14-16","333"
"","Texas A&M","30","16-14","333"
"325","South Carolina St.","29","11-18","330"
"326","Columbia","30","6-24","328"
"327","Alabama A&M","30","8-22","326"
"328","Alabama St.","32","8-24","325"
"329","Stetson","33","16-17","323"
"330","Detroit Mercy","31","8-23","322"
"331","NJIT","30","9-21","318"
"332","Seattle U","29","14-15","316"
"","Saint Peter's","30","18-12","316"
"","South Fla.","31","14-17","316"
"335","Coppin St.","31","11-20","315"
"","Marist","30","7-23","315"
"337","Mississippi Val.","30","3-27","313"
"","Central Conn. St.","31","4-27","313"
"339","Northern Ill.","31","18-13","312"
"","Cal Poly","30","7-23","312"
"341","Eastern Mich.","32","16-16","311"
"342","Miami (FL)","31","15-16","310"
"343","Brown","27","15-12","304"
"344","Chicago St.","29","4-25","300"
"345","California","32","14-18","294"
"346","Ark.-Pine Bluff","30","4-26","288"
"347","Fairfield","32","12-20","276"
"348","Florida A&M","27","12-15","272"
"349","Western Ill.","26","5-21","267"
"350","Kennesaw St.","29","1-28","235"
Reclassifying
"NR","California Baptist","31","21-10","445"
"NR","Merrimack","31","20-11","397"
"NR","North Ala.","30","13-17","331"

NCAA Men's Basketball
Division ITotal Rebounds
Through Games 03/11/2020


"Rank","Name","GM","W-L","ORebs","DRebs","REB"
"1","Winthrop","34","24-10","450","938","1388"
"2","Utah St.","34","26-8","366","1020","1386"
"3","North Carolina","33","14-19","454","928","1382"
"4","Sacred Heart","33","20-13","436","928","1364"
"5","Buffalo","32","20-12","463","879","1342"
"6","Coastal Caro.","33","16-17","442","887","1329"
"7","Gonzaga","33","31-2","373","948","1321"
"8","Bradley","34","23-11","379","931","1310"
"","UIC","35","18-17","333","977","1310"
"10","Bryant","32","15-17","389","900","1289"
"11","Youngstown St.","33","18-15","455","833","1288"
"12","Houston","31","23-8","447","839","1286"
"13","Wright St.","32","25-7","389","890","1279"
"14","UC Irvine","32","21-11","368","901","1269"
"15","Stony Brook","33","20-13","350","916","1266"
"16","Auburn","31","25-6","420","845","1265"
"17","Michigan St.","31","22-9","344","914","1258"
"18","UNLV","32","17-15","396","859","1255"
"","Old Dominion","32","13-19","374","881","1255"
"20","West Virginia","31","21-10","471","783","1254"
"21","Colgate","34","25-9","342","906","1248"
"","Hampton","34","15-19","359","889","1248"
"","UTSA","32","13-19","353","895","1248"
"24","Tennessee St.","33","18-15","345","901","1246"
"25","Rutgers","31","20-11","365","880","1245"
"26","Duke","31","25-6","394","850","1244"
"27","Xavier","32","19-13","380","861","1241"
"28","Marshall","32","17-15","348","892","1240"
"","Memphis","31","21-10","324","916","1240"
"30","New Hampshire","30","15-15","344","895","1239"
"31","St. John's (NY)","32","17-15","405","833","1238"
"","Bowling Green","31","21-10","349","889","1238"
"33","N.C. A&T","32","17-15","364","873","1237"
"","Saint Louis","31","23-8","391","846","1237"
"35","San Francisco","34","22-12","359","875","1234"
"36","Belmont","33","26-7","292","940","1232"
"37","Boston U.","34","21-13","348","883","1231"
"38","LSU","31","21-10","375","855","1230"
"39","Missouri St.","33","16-17","359","867","1226"
"40","Illinois","31","21-10","393","831","1224"
"","South Dakota St.","32","22-10","307","917","1224"
"42","Morgan St.","31","15-16","405","818","1223"
"43","Jacksonville","32","14-18","333","889","1222"
"","Georgetown","32","15-17","378","844","1222"
"45","Alabama","31","16-15","363","857","1220"
"46","Vermont","33","26-7","316","903","1219"
"47","Wichita St.","31","23-8","374","844","1218"
"48","Minnesota","31","15-16","360","857","1217"
"","Murray St.","32","23-9","308","909","1217"
"50","Toledo","32","17-15","322","892","1214"
"51","Georgia","32","16-16","377","836","1213"
"","Samford","33","10-23","354","859","1213"
"53","Indiana","32","20-12","361","849","1210"
"54","Texas Southern","32","16-16","381","828","1209"
"","Notre Dame","32","20-12","322","887","1209"
"56","ETSU","34","30-4","371","836","1207"
"57","Northern Ill.","31","18-13","361","842","1203"
"58","Penn St.","31","21-10","348","854","1202"
"59","Green Bay","33","17-16","325","875","1200"
"60","Marquette","30","18-12","321","878","1199"
"61","Arizona","32","21-11","349","849","1198"
"62","Oakland","33","14-19","341","856","1197"
"","Valparaiso","35","19-16","329","868","1197"
"64","Kansas","31","28-3","333","863","1196"
"","Louisville","31","24-7","335","861","1196"
"66","Nevada","31","19-12","274","921","1195"
"67","Southern California","31","22-9","333","861","1194"
"68","Morehead St.","32","13-19","345","847","1192"
"","Pacific","33","23-10","361","831","1192"
"70","George Mason","32","17-15","380","811","1191"
"","DePaul","32","16-16","371","820","1191"
"72","Central Ark.","31","10-21","332","857","1189"
"","Towson","32","19-13","364","825","1189"
"","Austin Peay","33","21-12","390","799","1189"
"75","Maryland","31","24-7","349","839","1188"
"76","Eastern Wash.","31","23-8","328","858","1186"
"","UAB","32","19-13","328","858","1186"
"78","Colorado","32","21-11","325","860","1185"
"79","Hofstra","34","26-8","353","831","1184"
"80","VMI","33","9-24","338","845","1183"
"","Southern Utah","32","17-15","292","891","1183"
"","UT Arlington","32","14-18","322","861","1183"
"83","Ga. Southern","33","20-13","327","855","1182"
"","Coppin St.","31","11-20","289","893","1182"
"85","UNC Greensboro","32","23-9","412","769","1181"
"86","Georgia St.","32","19-13","373","806","1179"
"87","Oral Roberts","31","17-14","364","813","1177"
"88","North Dakota St.","33","25-8","257","919","1176"
"89","North Dakota","33","15-18","283","892","1175"
"","Bethune-Cookman","30","16-14","357","818","1175"
"91","UConn","31","19-12","393","781","1174"
"92","Mercer","32","17-15","332","840","1172"
"","Northern Ky.","32","23-9","359","813","1172"
"","Portland St.","32","18-14","451","721","1172"
"","Providence","31","19-12","406","766","1172"
"96","Akron","31","24-7","302","868","1170"
"","Purdue Fort Wayne","33","14-19","341","829","1170"
"","Eastern Ill.","32","17-15","343","827","1170"
"","Wake Forest","31","13-18","315","855","1170"
"100","Northwestern St.","30","15-15","338","831","1169"
"","Fla. Atlantic","32","17-15","343","826","1169"
"102","Radford","32","21-11","341","827","1168"
"103","Yale","30","23-7","273","893","1166"
"","Saint Francis (PA)","32","22-10","363","803","1166"
"","SFA","31","28-3","409","757","1166"
"","Temple","31","14-17","303","863","1166"
"107","Washington St.","32","16-16","347","818","1165"
"","Louisiana","33","14-19","351","814","1165"
"","Western Caro.","31","19-12","302","863","1165"
"110","Kent St.","32","20-12","350","814","1164"
"","UNI","31","25-6","294","870","1164"
"","Jacksonville St.","32","13-19","354","810","1164"
"113","Rhode Island","30","21-9","360","803","1163"
"114","Drexel","33","14-19","344","818","1162"
"","Chattanooga","33","20-13","301","861","1162"
"","Iowa","31","20-11","355","807","1162"
"117","Mississippi St.","31","20-11","371","790","1161"
"118","Central Mich.","32","14-18","351","808","1159"
"","New Mexico","33","19-14","312","847","1159"
"","Omaha","32","16-16","315","844","1159"
"121","South Carolina","31","18-13","370","788","1158"
"122","McNeese","32","15-17","322","834","1156"
"123","William & Mary","32","21-11","266","888","1154"
"","CSU Bakersfield","31","12-19","398","756","1154"
"125","Appalachian St.","33","18-15","323","830","1153"
"126","Norfolk St.","31","16-15","356","795","1151"
"127","Rider","30","18-12","328","821","1149"
"","Drake","34","20-14","255","894","1149"
"129","Ohio St.","31","21-10","314","834","1148"
"","Grambling","32","17-15","330","818","1148"
